"route_id","service_id","trip_id","trip_headsign","direction_id","shape_id"
"8026-10","USD","8026-10-0","Butantã","0","58634"
"8027-10","USD","8027-10-0","Butantã","0","64351"
"8038-10","USD","8038-10-0","Lapa","0","64084"
"8038-10","USD","8038-10-1","Pq. Continental","1","64081"
"8040-10","USD","8040-10-0","Term. Lapa","0","63849"
"8040-10","USD","8040-10-1","Sol Nascente","1","63850"
"8043-10","US_","8043-10-0","Lapa","0","57986"
"8043-10","US_","8043-10-1","Hab. Turística","1","57987"
"8047-10","USD","8047-10-0","Lapa","0","57968"
"8047-10","USD","8047-10-1","Jaraguá","1","57970"
"8047-41","US_","8047-41-0","Metrô Vl. Madalena","0","57702"
"8047-41","US_","8047-41-1","Jaraguá","1","53226"
"8047-51","U__","8047-51-0","Lapa","0","57997"
"8050-10","USD","8050-10-0","Lapa","0","57972"
"8050-10","USD","8050-10-1","Pq. Morro Doce","1","57973"
"8050-21","U__","8050-21-0","Lapa","0","57974"
"8050-31","US_","8050-31-0","Lapa","0","57975"
"8050-31","US_","8050-31-1","Pq. Morro Doce","1","57976"
"8055-10","USD","8055-10-0","Lapa","0","56978"
"8055-10","USD","8055-10-1","Perus","1","56979"
"8055-51","USD","8055-51-0","Metrô Barra Funda","0","58935"
"8055-51","USD","8055-51-1","Perus","1","58936"
"805L-10","USD","805L-10-0","Aclimação","0","58251"
"8060-10","USD","8060-10-0","Term. Lapa","0","64797"
"8060-10","USD","8060-10-1","Vl. Piauí","1","64798"
"8062-10","USD","8062-10-0","Lapa","0","63882"
"8065-10","US_","8065-10-0","Lapa","0","65034"
"8065-10","US_","8065-10-1","Vl. Clarice","1","65050"
"8072-10","USD","8072-10-0","Butantã","0","64061"
"8073-10","USD","8073-10-0","Butantã","0","54638"
"8075-10","USD","8075-10-0","Metrô Butantã","0","64002"
"8075-10","USD","8075-10-1","Term. Campo Limpo","1","64003"
"8077-10","U__","8077-10-0","Metrô Butantã","0","64177"
"8078-10","USD","8078-10-0","Hosp. Campo Limpo","0","64060"
"807A-10","USD","807A-10-0","Term. Sto. Amaro","0","58776"
"807A-10","USD","807A-10-1","Term. Campo Limpo","1","58777"
"807J-10","US_","807J-10-0","Shop. Morumbi","0","59145"
"807J-10","US_","807J-10-1","Term. Campo Limpo","1","60141"
"807M-10","USD","807M-10-0","Shop. Morumbi","0","64063"
"807M-10","USD","807M-10-1","Term. Campo Limpo","1","64058"
"807P-10","USD","807P-10-0","Sto. Amaro","0","62115"
"809A-10","USD","809A-10-0","Term. Pinheiros","0","59771"
"809A-10","USD","809A-10-1","Jd. D'abril","1","61328"
"809D-10","USD","809D-10-0","Term. Pinheiros","0","63950"
"809D-10","USD","809D-10-1","Cohab Educandário","1","63951"
"809H-10","USD","809H-10-0","Lapa","0","56170"
"809H-10","USD","809H-10-1","Jd. Boa Vista","1","56171"
"809J-10","USD","809J-10-0","Term. Pinheiros","0","63751"
"809L-10","USD","809L-10-0","Lapa","0","59573"
"809L-10","USD","809L-10-1","Campo Limpo","1","62120"
"809N-10","US_","809N-10-0","Lapa","0","56039"
"809N-10","US_","809N-10-1","Vl. Dalva","1","56040"
"809P-10","USD","809P-10-0","Term. Pinheiros","0","55655"
"809P-10","USD","809P-10-1","Term. Campo Limpo","1","55656"
"809R-10","US_","809R-10-0","Term. Pinheiros","0","59336"
"809T-10","USD","809T-10-0","Lapa","0","63952"
"809T-10","USD","809T-10-1","Cohab Raposo Tavares","1","65044"
"809U-10","U__","809U-10-0","Metrô Barra Funda","0","63072"
"809U-10","U__","809U-10-1","Cid. Universitária","1","63073"
"809U-21","USD","809U-21-0","Metrô Vila Madalena","0","58911"
"809U-21","USD","809U-21-1","Metrô Barra Funda","1","58913"
"809V-10","USD","809V-10-0","Metrô - Trianon - Masp","0","55786"
"8100-10","USD","8100-10-0","Term. Lapa","0","58300"
"8100-10","USD","8100-10-1","Term. Pirituba","1","58301"
"817C-10","USD","817C-10-0","Hosp. Das Clínicas","0","55052"
"8194-10","USD","8194-10-0","Term. Cachoeirinha","0","58386"
"8194-10","USD","8194-10-1","Perus","1","58387"
"8199-10","USD","8199-10-0","Cem. Vl. Nova Cachoeirinha","0","63599"
"8199-10","USD","8199-10-1","Pirituba","1","63600"
"819A-10","USD","819A-10-0","Jd. Primavera","0","64242"
"819A-10","USD","819A-10-1","Cptm Vl. Aurora","1","64243"
"8200-10","USD","8200-10-0","Term. Lapa","0","59347"
"8200-10","USD","8200-10-1","Term. Pirituba","1","59348"
"8215-10","USD","8215-10-0","Pça. Do Correio","0","64306"
"8215-10","USD","8215-10-1","Jd. Paulistano","1","64307"
"8252-10","U__","8252-10-0","Lapa","0","62352"
"8300-1","US_","8300-1-0","Term. Lapa","0","64514"
"8300-1","US_","8300-1-1","Term. Pirituba","1","64515"
"8300-10","USD","8300-10-0","Term. Lapa","0","64512"
"8300-10","USD","8300-10-1","Term. Pirituba","1","64513"
"8319-10","USD","8319-10-0","Sesc Pompéia","0","65022"
"8319-21","USD","8319-21-0","Pq. Continental","0","65024"
"8400-10","USD","8400-10-0","Pça. Ramos De Azevedo","0","54143"
"8400-10","USD","8400-10-1","Term. Pirituba","1","54144"
"846M-10","US_","846M-10-0","Term. Pinheiros","0","59342"
"846M-10","US_","846M-10-1","Vl. Piauí","1","59931"
"847J-10","US_","847J-10-0","Jaguaré","0","59513"
"847J-10","US_","847J-10-1","City Jaraguá","1","60339"
"847P-10","USD","847P-10-0","Itaim Bibi","0","56664"
"847P-10","USD","847P-10-1","Term. Pirituba","1","59933"
"847P-42","US_","847P-42-0","Itaim Bibi","0","56668"
"847P-42","US_","847P-42-1","Brasilândia","1","59934"
"848L-10","USD","848L-10-0","Term. Pirituba","0","63120"
"848L-10","USD","848L-10-1","Recanto Dos Humildes","1","63121"
"8500-10","USD","8500-10-0","Metrô Barra Funda","0","60257"
"8500-10","USD","8500-10-1","Term. Pirituba","1","60258"
"8528-10","USD","8528-10-0","Pça. Do Correio","0","60877"
"8528-10","USD","8528-10-1","Jd. Guarani","1","61179"
"8538-10","U__","8538-10-0","Pça. Do Correio","0","63328"
"8538-10","U__","8538-10-1","Freguesia Do Ó","1","63329"
"8542-10","US_","8542-10-0","Pça. Do Correio","0","60881"
"8542-10","US_","8542-10-1","Brasilândia","1","60882"
"8544-10","US_","8544-10-0","Pça. Do Correio","0","61571"
"8544-10","US_","8544-10-1","Cid. D'abril 3ª Gleba","1","61572"
"8545-10","USD","8545-10-0","Metrô Barra Funda","0","63282"
"8545-10","USD","8545-10-1","Penteado","1","63278"
"8548-10","USD","8548-10-0","Term. Lapa","0","64688"
"8548-10","USD","8548-10-1","Jd. Dos Cunhas","1","64689"
"8549-10","USD","8549-10-0","Pça. Do Correio","0","63795"
"8549-10","USD","8549-10-1","Taipas","1","63796"
"856R-10","USD","856R-10-0","Socorro","0","60418"
"856R-10","USD","856R-10-1","Lapa","1","61883"
"857A-10","USD","857A-10-0","Metrô Sta. Cruz","0","64156"
"857A-10","USD","857A-10-1","Term. Campo Limpo","1","58791"
"857C-10","USD","857C-10-0","Metrô Conceição","0","59764"
"857C-10","USD","857C-10-1","Term. Campo Limpo","1","64595"
"857P-10","USD","857P-10-0","Paraíso","0","63673"
"857P-10","USD","857P-10-1","Term. Campo Limpo","1","63674"
"857P-21","U__","857P-21-0","Paraiso","0","45345"
"857R-10","USD","857R-10-0","Aclimação","0","62607"
"857R-10","USD","857R-10-1","Term. Campo Limpo","1","62608"
"857R-41","U__","857R-41-0","Ana Rosa","0","41432"
"857R-42","U__","857R-42-0","Ana Rosa","0","64200"
"8594-10","USD","8594-10-0","Pça. Ramos De Azevedo","0","63265"
"8594-10","USD","8594-10-1","Cid. D'abril ","1","63266"
"8594-21","U__","8594-21-0","Pça. Ramos De Azevedo","0","54397"
"8594-41","U__","8594-41-0","Pça. Ramos De Azevedo","0","54400"
"8600-10","USD","8600-10-0","Lgo. Do Paissandú","0","60893"
"8600-10","USD","8600-10-1","Term. Pirituba","1","60894"
"8600-22","U__","8600-22-0","Lgo. Do Paissandú","0","63628"
"8605-10","USD","8605-10-0","Term. Bandeira","0","58741"
"8605-10","USD","8605-10-1","Term. Campo Limpo","1","58742"
"8610-10","USD","8610-10-0","Term. Bandeira","0","58906"
"8610-10","USD","8610-10-1","Jd. Paulo Vi","1","65045"
"8615-10","USD","8615-10-0","Term. Pq. D. Pedro Ii","0","57035"
"8615-10","USD","8615-10-1","Pq. Da Lapa","1","57036"
"8622-10","USD","8622-10-0","Pça. Ramos De Azevedo","0","56412"
"8622-10","USD","8622-10-1","Morro Doce","1","56413"
"8677-10","USD","8677-10-0","Lgo. Do Paissandú","0","64543"
"8677-10","USD","8677-10-1","Jd. Líbano","1","64544"
"8686-10","US_","8686-10-0","Lgo. Do Paissandú","0","64609"
"8686-10","US_","8686-10-1","Mangalot","1","64610"
"8700-1","USD","8700-1-0","Pça. Ramos De Azevedo","0","64216"
"8700-1","USD","8700-1-1","Term. Campo Limpo","1","64217"
"8700-10","USD","8700-10-0","Pça. Ramos De Azevedo","0","63593"
"8700-10","USD","8700-10-1","Term. Campo Limpo","1","63594"
"8700-21","U__","8700-21-0","Pça. Ramos De Azevedo","0","52896"
"8700-22","U__","8700-22-0","Term. Campo Limpo","0","63199"
"8700-23","U__","8700-23-0","Butantã","0","52901"
"8700-23","U__","8700-23-1","Pça. Ramos De Azevedo","1","52902"
"8700-24","U__","8700-24-0","Pça. Ramos De Azevedo","0","64554"
"8705-10","US_","8705-10-0","Anhangabaú","0","64973"
"8705-10","US_","8705-10-1","Shop. Continental","1","65018"
"8707-10","US_","8707-10-0","Term. Princ. Isabel","0","64143"
"8707-10","US_","8707-10-1","Rio Pequeno","1","52882"
"874C-10","USD","874C-10-0","Metrô - Trianon - Masp ","0","65023"
"874T-10","USD","874T-10-0","Lapa","0","63896"
"874T-10","USD","874T-10-1","Ipiranga","1","63897"
"875A-10","USD","875A-10-0","Perdizes","0","62472"
"875A-10","USD","875A-10-1","Aeroporto","1","64993"
"875C-1","USD","875C-1-0","Metrô Sta. Cruz","0","64222"
"875C-1","USD","875C-1-1","Term. Lapa","1","64223"
"875C-10","USD","875C-10-0","Metrô Sta. Cruz","0","58343"
"875C-10","USD","875C-10-1","Term. Lapa","1","58344"
"875H-10","USD","875H-10-0","Metrô Vl. Mariana","0","58348"
"875H-10","USD","875H-10-1","Term. Lapa","1","58349"
"875P-10","US_","875P-10-0","Metrô Ana Rosa","0","63217"
"875P-10","US_","875P-10-1","Metrô Barra Funda","1","63216"
"877T-10","US_","877T-10-0","Metrô Paraíso","0","63669"
"877T-10","US_","877T-10-1","Vl. Anastácio","1","63670"
"888P-10","USD","888P-10-0","Cohab Taipas","0","57698"
"888P-10","USD","888P-10-1","Perus","1","57701"
"9002-10","USD","9002-10-0","Term. Cachoeirinha","0","63526"
"9002-10","USD","9002-10-1","Jd. Pery Alto","1","64535"
"9004-10","USD","9004-10-0","Term. Cachoeirinha","0","64249"
"9004-10","USD","9004-10-1","Jd. Elisa Maria","1","64248"
"9005-10","USD","9005-10-0","Term. Cachoeirinha","0","60652"
"9005-10","USD","9005-10-1","Jd. Princesa","1","64093"
"9005-41","U__","9005-41-0","Term. Cachoeirinha","0","63589"
"9005-41","U__","9005-41-1","Jd. Vista Alegre","1","63590"
"9005-42","U__","9005-42-0","Term. Cachoeirinha","0","60655"
"9005-42","U__","9005-42-1","Sítio Dos Francos","1","54592"
"9006-10","USD","9006-10-0","Term. Cachoeirinha","0","54593"
"9006-10","USD","9006-10-1","Vl. Penteado","1","59572"
"9008-10","USD","9008-10-0","Term. Cachoeirinha","0","54600"
"9008-10","USD","9008-10-1","Pq. De Taipas","1","54601"
"9008-41","U__","9008-41-0","Term. Cachoeirinha","0","45134"
"9009-10","USD","9009-10-0","Term. Cachoeirinha","0","54646"
"9009-10","USD","9009-10-1","Cohab Brasilândia","1","54647"
"9011-10","USD","9011-10-0","Term. Cachoeirinha","0","64600"
"9011-10","USD","9011-10-1","Cptm Jaraguá","1","64601"
"9011-21","USD","9011-21-0","City Jaraguá","0","61515"
"9012-10","US_","9012-10-0","Term. Lapa","0","64690"
"9012-10","US_","9012-10-1","Itaberaba","1","64691"
"9014-10","USD","9014-10-0","Term. Lapa","0","64668"
"9014-10","USD","9014-10-1","Morro Grande","1","64669"
"9014-42","U__","9014-42-0","Term. Lapa","0","58432"
"9015-10","USD","9015-10-0","Term. Pirituba","0","63861"
"9015-10","USD","9015-10-1","Vl. Zatt","1","54614"
"9018-10","USD","9018-10-0","Term. Pirituba","0","64254"
"9018-10","USD","9018-10-1","Vl. Mirante","1","64255"
"9019-10","USD","9019-10-0","Term. Pirituba","0","54164"
"9019-10","USD","9019-10-1","Jd. Paulistano","1","54165"
"9020-10","USD","9020-10-0","Term. Pirituba","0","54182"
"9020-10","USD","9020-10-1","Vl. Mirante","1","54183"
"9023-10","USD","9023-10-0","Term. Pirituba","0","64256"
"9023-10","USD","9023-10-1","Pq. De Taipas","1","64257"
"9032-10","USD","9032-10-0","Term. Cachoeirinha","0","59842"
"9032-10","USD","9032-10-1","Jd. Damasceno","1","59843"
"9032-21","U__","9032-21-0","Term. Cachoeirinha","0","60281"
"9047-10","USD","9047-10-0","Lapa","0","64586"
"9047-10","USD","9047-10-1","Jd. Paulistano","1","64587"
"9050-10","USD","9050-10-0","Itaim Bibi","0","52977"
"9051-10","U__","9051-10-0","Term. Pinheiros","0","60499"
"9051-10","U__","9051-10-1","Lapa","1","60500"
"908T-10","US_","908T-10-0","Butantã","0","58460"
"9090-10","USD","9090-10-0","Term. Casa Verde","0","61844"
"9090-10","USD","9090-10-1","Pq. Tietê","1","54543"
"909T-1","U__","909T-1-0","Term. Pq. D. Pedro Ii","0","64201"
"909T-1","U__","909T-1-1","Term. Pinheiros","1","64202"
"909T-10","U__","909T-10-0","Term. Pq. D. Pedro Ii","0","57270"
"909T-10","U__","909T-10-1","Term. Pinheiros","1","64523"
"9162-10","USD","9162-10-0","Term. Casa Verde","0","58642"
"9166-10","U__","9166-10-0","Term. Cachoeirinha","0","60653"
"917H-10","USD","917H-10-0","Metrô Vl. Mariana","0","51007"
"917H-10","USD","917H-10-1","Term. Pirituba","1","58256"
"917M-10","US_","917M-10-0","Metrô Ana Rosa","0","54367"
"917M-10","US_","917M-10-1","Morro Grande","1","58257"
"917M-31","U__","917M-31-0","Metrô Ana Rosa","0","54360"
"917M-31","U__","917M-31-1","Morro Grande","1","58258"
"9181-10","USD","9181-10-0","Lapa","0","59735"
"9181-10","USD","9181-10-1","Vl. Terezinha","1","60790"
"9188-10","USD","9188-10-0","Lapa","0","61512"
"9188-10","USD","9188-10-1","Capela Da Lagoa ","1","63284"
"9188-42","U__","9188-42-0","Lapa","0","56351"
"9188-42","U__","9188-42-1","Capela Da Lagoa","1","56352"
"9191-10","USD","9191-10-0","Bom Retiro","0","63447"
"9191-10","USD","9191-10-1","Jd. Elisa Maria","1","63446"
"9191-21","U__","9191-21-0","Bom Retiro","0","63335"
"9191-21","U__","9191-21-1","Metrô Barra Funda","1","63334"
"9300-10","USD","9300-10-0","Term. Pq. D. Pedro Ii","0","63379"
"9300-10","USD","9300-10-1","Term. Casa Verde","1","63380"
"9301-10","USD","9301-10-0","Pça. Do Correio","0","61222"
"9301-10","USD","9301-10-1","Term. Casa Verde","1","61223"
"930P-10","USD","930P-10-0","Term. Pinheiros","0","57027"
"930P-10","USD","930P-10-1","Term. Pq. D. Pedro Ii","1","57028"
"9354-10","USD","9354-10-0","Pça. Do Correio","0","63962"
"9354-10","USD","9354-10-1","Term. Cachoeirinha","1","63964"
"938C-10","US_","938C-10-0","Term. Princ. Isabel","0","54099"
"938C-10","US_","938C-10-1","Cohab Taipas","1","54100"
"938L-10","USD","938L-10-0","Lapa","0","56523"
"938L-10","USD","938L-10-1","Term. Cachoeirinha","1","56524"
"938P-10","USD","938P-10-0","Metrô Barra Funda","0","64448"
"938P-10","USD","938P-10-1","Jd. Tereza","1","64449"
"938P-21","U__","938P-21-0","Metrô Barra Funda","0","59737"
"938V-10","USD","938V-10-0","Metrô Barra Funda","0","63585"
"938V-10","USD","938V-10-1","Jd. Vista Alegre","1","63586"
"948A-10","USD","948A-10-0","Metrô Barra Funda","0","64446"
"948A-10","USD","948A-10-1","Vl. Zatt","1","64447"
"9500-10","USD","9500-10-0","Pça. Do Correio","0","60889"
"9500-10","USD","9500-10-1","Term. Cachoeirinha","1","60890"
"9501-10","USD","9501-10-0","Lgo. Do Paissandú","0","60899"
"9501-10","USD","9501-10-1","Term. Cachoeirinha","1","60900"
"957T-10","USD","957T-10-0","Itaim Bibi","0","54003"
"957T-10","USD","957T-10-1","Cohab Taipas","1","59903"
"958P-10","USD","958P-10-0","Itaim Bibi","0","57706"
"958P-10","USD","958P-10-1","Jd. Nardini","1","54031"
"9653-10","USD","9653-10-0","Pça. Do Correio","0","60891"
"9653-10","USD","9653-10-1","Pedra Branca","1","60892"
"967A-10","U__","967A-10-0","Pinheiros","0","59132"
"967A-10","U__","967A-10-1","Imirim","1","53692"
"9701-10","U__","9701-10-0","Metrô Santana","0","64125"
"9701-10","U__","9701-10-1","Hosp. Cachoeirinha","1","64126"
"9717-10","USD","9717-10-0","Metrô Santana","0","59909"
"9717-10","USD","9717-10-1","Jd. Almanara","1","58255"
"971A-10","USD","971A-10-0","Shop. D","0","62223"
"971A-10","USD","971A-10-1","Jd. Primavera","1","62224"
"971C-10","USD","971C-10-0","Metrô Santana","0","64790"
"971C-10","USD","971C-10-1","Cohab Brasilândia","1","62254"
"971D-10","USD","971D-10-0","Shop. Center Norte","0","63355"
"971D-10","USD","971D-10-1","Jd. Damasceno","1","58975"
"971M-10","USD","971M-10-0","Metrô Santana","0","63921"
"971M-10","USD","971M-10-1","Vl. Penteado","1","63922"
"971R-10","USD","971R-10-0","Metrô Santana","0","55234"
"971R-10","USD","971R-10-1","Cptm Jaraguá","1","55235"
"971R-21","U__","971R-21-0","Metrô Santana","0","52698"
"971R-42","U__","971R-42-0","Metrô Santana","0","55236"
"971R-42","U__","971R-42-1","Cdhu Voith","1","55237"
"971R-51","U__","971R-51-0","Metrô Santana","0","52693"
"971T-10","USD","971T-10-0","Metrô Santana","0","53262"
"971T-10","USD","971T-10-1","Vl. Sta. Maria","1","54004"
"971V-10","USD","971V-10-0","Shop. Center Norte","0","53130"
"971V-10","USD","971V-10-1","Jd. Vista Alegre","1","53131"
"971X-10","USD","971X-10-0","Metrô Santana","0","61008"
"971X-10","USD","971X-10-1","Term. Cachoeirinha","1","61009"
"975A-10","USD","975A-10-0","Metrô Ana Rosa","0","59905"
"975A-10","USD","975A-10-1","Vl. Brasilândia","1","58259"
"9784-10","USD","9784-10-0","Metrô Barra Funda","0","55042"
"9784-10","USD","9784-10-1","Jd. Dos Francos","1","55043"
"9785-10","USD","9785-10-0","Metrô Barra Funda","0","64262"
"9785-10","USD","9785-10-1","Vl. Terezinha","1","64263"
"9785-51","U__","9785-51-0","Term. Cachoeirinha","0","55088"
"9789-10","USD","9789-10-0","Metrô Barra Funda","0","60127"
"9789-10","USD","9789-10-1","Jd. Paulistano","1","60128"
"978A-10","USD","978A-10-0","Metrô Barra Funda","0","53877"
"978A-10","USD","978A-10-1","Term. Cachoeirinha","1","58884"
"978J-10","USD","978J-10-0","Term. Princ. Isabel","0","59734"
"978J-10","USD","978J-10-1","Voith","1","60343"
"978L-10","USD","978L-10-0","Term. Princ. Isabel","0","53872"
"978L-10","USD","978L-10-1","Term. Cachoeirinha","1","53873"
"978T-10","USD","978T-10-0","Metrô Barra Funda","0","59739"
"978T-10","USD","978T-10-1","Jd. Guarani","1","58881"
"CPTM L07","USD","CPTM L07-0","JUNDIAI","0","17846"
"CPTM L07","USD","CPTM L07-1","LUZ","1","17847"
"CPTM L08","USD","CPTM L08-0","AMADOR BUENO","0","17848"
"CPTM L08","USD","CPTM L08-1","JULIO PRESTES","1","17849"
"CPTM L09","USD","CPTM L09-0","GRAJAU","0","17850"
"CPTM L09","USD","CPTM L09-1","OSASCO","1","17851"
"CPTM L10","USD","CPTM L10-0","RIO GRANDE DA SERRA","0","17852"
"CPTM L10","USD","CPTM L10-1","BRÁS","1","17853"
"CPTM L11","USD","CPTM L11-0","ESTUDANTES","0","17854"
"CPTM L11","USD","CPTM L11-1","LUZ","1","17855"
"CPTM L12","USD","CPTM L12-0","CALMON VIANA","0","17856"
"CPTM L12","USD","CPTM L12-1","BRAS","1","17857"
"CT01-1","USD","CT01-1-0","Turismo","0","61158"
"METRÔ 15","USD","METRÔ 15-0","ORATÓRIO","0","60011"
"METRÔ 15","USD","METRÔ 15-1","VILA PRUDENTE","1","60012"
"METRÔ L1","USD","METRÔ L1-0","TUCURUVI","0","17838"
"METRÔ L1","USD","METRÔ L1-1","JABAQUARA","1","17839"
"METRÔ L2","USD","METRÔ L2-0","VILA MADALENA","0","17840"
"METRÔ L2","USD","METRÔ L2-1","VILA PRUDENTE","1","17841"
"METRÔ L3","USD","METRÔ L3-0","CORINTHIANS - ITAQUERA","0","17842"
"METRÔ L3","USD","METRÔ L3-1","PALMEIRAS - BARRA FUNDA","1","17843"
"METRÔ L4","USD","METRÔ L4-0","BUTANTA","0","40777"
"METRÔ L4","USD","METRÔ L4-1","LUZ","1","40778"
"METRÔ L5","USD","METRÔ L5-0","CAPAO REDONDO","0","17844"
"METRÔ L5","USD","METRÔ L5-1","BROOKLIN","1","17845"
"N101-11","USD","N101-11-0","Term. Pq. D. Pedro Ii","0","59666"
"N101-11","USD","N101-11-1","Term. Lapa","1","59667"
"N102-11","USD","N102-11-0","Term. Pq. D. Pedro Ii","0","52094"
"N102-11","USD","N102-11-1","Term. Lapa","1","52095"
"N103-11","USD","N103-11-0","Term. Lapa","0","52103"
"N103-11","USD","N103-11-1","Term. Pirituba","1","52104"
"N104-11","USD","N104-11-0","Term. Lapa","0","52112"
"N104-11","USD","N104-11-1","Term. Pirituba","1","52113"
"N105-11","USD","N105-11-0","Term. Lapa","0","52123"
"N105-11","USD","N105-11-1","Term. Cachoeirinha","1","52124"
"N106-11","USD","N106-11-0","Metrô Barra Funda","0","57554"
"N106-11","USD","N106-11-1","Term. Pq. D. Pedro Ii","1","59087"
"N131-11","USD","N131-11-0","Vl. Piauí","0","52139"
"N132-11","USD","N132-11-0","Pq. São Domingos","0","52145"
"N133-11","USD","N133-11-0","Cid. D’abril 3ª Gleba","0","59613"
"N134-11","USD","N134-11-0","Taipas","0","62601"
"N135-11","USD","N135-11-0","Jd. Donária","0","60344"
"N136-11","USD","N136-11-0","Morro Doce","0","62000"
"N137-11","USD","N137-11-0","Perus","0","60298"
"N138-11","USD","N138-11-0","Jd. Princesa","0","59609"
"N139-11","USD","N139-11-0","Jd. Paulistano","0","52314"
"N140-11","USD","N140-11-0","Vl. Mirante","0","52318"
"N141-11","USD","N141-11-0","Jd. Carombé","0","61300"
"N142-11","USD","N142-11-0","Term. Casa Verde","0","59912"
"N143-11","USD","N143-11-0","Morro Grande","0","60416"
"N201-11","USD","N201-11-0","Term. Pq. D. Pedro Ii","0","64918"
"N201-11","USD","N201-11-1","Metrô Tucuruvi","1","64919"
"N202-11","USD","N202-11-0","Term. Pinheiros","0","61046"
"N202-11","USD","N202-11-1","Metrô Santana","1","61019"
"N203-11","USD","N203-11-0","Term. Pq. D. Pedro Ii","0","64920"
"N203-11","USD","N203-11-1","Metrô Tucuruvi","1","64921"
"N204-11","USD","N204-11-0","Term. Pq. D. Pedro Ii","0","64922"
"N204-11","USD","N204-11-1","Metrô Tucuruvi","1","64923"
"N205-11","USD","N205-11-0","Term. Pinheiros","0","59392"
"N205-11","USD","N205-11-1","Term. Cachoeirinha","1","52286"
"N206-11","USD","N206-11-0","Metrô Vl. Madalena","0","61376"
"N206-11","USD","N206-11-1","Metrô Santana","1","61904"
"N207-11","USD","N207-11-0","Term. Pq. D. Pedro Ii","0","59656"
"N207-11","USD","N207-11-1","Term. Casa Verde","1","59657"
"N209-11","USD","N209-11-0","Metrô Santana","0","61021"
"N209-11","USD","N209-11-1","Term. Cachoeirinha","1","52494"
"N231-11","USD","N231-11-0","Pedra Branca","0","63140"
"N232-11","USD","N232-11-0","Pq. Novo Mundo","0","64926"
"N233-11","USD","N233-11-0","Vl. Sabrina","0","61493"
"N234-11","USD","N234-11-0","Lgo. Do Pery","0","64925"
"N235-11","USD","N235-11-0","Pedra Branca","0","61027"
"N236-11","USD","N236-11-0","Jd. Antártica","0","61032"
"N237-11","USD","N237-11-0","Pq. Edú Chaves","0","52321"
"N238-11","USD","N238-11-0","Cem. Pq. Dos Pinheiros","0","62513"
"N239-11","USD","N239-11-0","Vl. Nova Galvão","0","59395"
"N240-11","USD","N240-11-0","Cachoeira","0","59592"
"N241-11","USD","N241-11-0","Vl. Albertina","0","52341"
"N242-11","USD","N242-11-0","Jd. Campo Limpo","0","59593"
"N243-11","USD","N243-11-0","Jd. Brasil","0","52352"
"N244-11","USD","N244-11-0","Jd. Flôr De Maio","0","64924"
"N245-11","USD","N245-11-0","Jd. Pery Alto","0","61028"
"N301-11","USD","N301-11-0","Term. Pq. D. Pedro Ii","0","63533"
"N301-11","USD","N301-11-1","Term. A. E. Carvalho","1","63534"
"N302-11","USD","N302-11-0","Term. Pq. D. Pedro Ii","0","59449"
"N302-11","USD","N302-11-1","Term. A. E. Carvalho","1","59447"
"N303-11","USD","N303-11-0","Term. Aricanduva","0","61388"
"N303-11","USD","N303-11-1","Term. A. E. Carvalho","1","61389"
"N304-11","USD","N304-11-0","Term. Aricanduva","0","58243"
"N304-11","USD","N304-11-1","Term. São Miguel","1","58244"
"N305-11","USD","N305-11-0","Cptm Guaianazes","0","52230"
"N305-11","USD","N305-11-1","Term. São Miguel","1","52231"
"N306-11","USD","N306-11-0","Metrô Itaquera","0","63537"
"N306-11","USD","N306-11-1","Term. São Miguel","1","63538"
"N307-11","USD","N307-11-0","Term. Pinheiros","0","57666"
"N307-11","USD","N307-11-1","Term. Pq. D. Pedro Ii","1","57667"
"N308-11","USD","N308-11-0","Term. Pq. D. Pedro Ii","0","63535"
"N308-11","USD","N308-11-1","Metrô Itaquera","1","63536"
"N331-11","USD","N331-11-0","Oliveirinha","0","59451"
"N332-11","USD","N332-11-0","Vl. Cisper (cptm Usp)","0","59452"
"N333-11","USD","N333-11-0","Cid. Kemel","0","61387"
"N334-11","USD","N334-11-0","Cptm Guaianazes","0","63532"
"N335-11","USD","N335-11-0","Ermelino Matarazzo","0","52303"
"N336-11","USD","N336-11-0","Jd. Camargo Velho","0","59403"
"N337-11","USD","N337-11-0","Jd. Camargo Velho","0","59404"
"N339-11","USD","N339-11-0","Artur Alvim","0","62839"
"N340-11","USD","N340-11-0","Jd. Sto. Antônio","0","62840"
"N341-11","USD","N341-11-0","Vl. Cisper (cptm Usp)","0","52349"
"N342-11","USD","N342-11-0","Jd. Danfer","0","59402"
"N343-11","USD","N343-11-0","Metrô Itaquera","0","63063"
"N344-11","USD","N344-11-0","Vl. Cisper","0","63754"
"N401-11","USD","N401-11-0","Term. Pq. D. Pedro Ii","0","60440"
"N401-11","USD","N401-11-1","Term. Vl. Carrão","1","60441"
"N402-11","USD","N402-11-0","Term. Vl. Carrão","0","60090"
"N402-11","USD","N402-11-1","Metrô Itaquera","1","62005"
"N403-11","USD","N403-11-0","Metrô Itaquera","0","62358"
"N403-11","USD","N403-11-1","Term. Cid. Tiradentes","1","62036"
"N404-11","USD","N404-11-0","Term. Penha","0","52199"
"N404-11","USD","N404-11-1","Term. São Mateus","1","52200"
"N405-11","USD","N405-11-0","Metrô Itaquera","0","62007"
"N405-11","USD","N405-11-1","Term. Vl. Carrão","1","60092"
"N406-11","USD","N406-11-0","Term. São Mateus","0","52234"
